title,release_date,budget,revenue,return,directores
Only God Knows,2006-01-20,0.0,0.0,0.0,Carlos Bolado
The Pretty One,2014-02-07,0.0,13769.0,0.0,Jenée LaMarque
Revenge of the Green Dragons,2014-03-15,5000000.0,0.0,0.0,Andrew Loo
Revenge of the Green Dragons,2014-03-15,5000000.0,0.0,0.0,Andrew Lau
Unborn in the USA: Inside the War on Abortion,2007-06-15,0.0,0.0,0.0,Stephen Fell
Unborn in the USA: Inside the War on Abortion,2007-06-15,0.0,0.0,0.0,Will Thompson
Mr. Wong in Chinatown,1939-08-01,0.0,0.0,0.0,William Nigh
Maniacts,2001-12-06,0.0,0.0,0.0,C.W. Cressler
Cane Toads: The Conquest,2010-01-26,0.0,0.0,0.0,Mark Lewis
So Much So Fast,2006-10-09,0.0,0.0,0.0,Jeanne Jordan
So Much So Fast,2006-10-09,0.0,0.0,0.0,Steven Ascher
What About Dick?,2012-11-13,0.0,0.0,0.0,Aubrey Powell
What About Dick?,2012-11-13,0.0,0.0,0.0,Eric Idle
Crossroads,1942-07-23,0.0,0.0,0.0,Jack Conway
Rendezvous,1935-10-25,0.0,0.0,0.0,William K. Howard
Rendezvous,1935-10-25,0.0,0.0,0.0,Sam Wood
Let's Be Cops,2014-08-13,17000000.0,136621271.0,8.036545352941177,Luke Greenfield
Can I Do It Till I Need Glasses?,1977-08-01,0.0,0.0,0.0,I. Robert Levy
Paradise,2013-10-18,0.0,0.0,0.0,Diablo Cody
My way to Olympia,2013-10-17,0.0,0.0,0.0,Niko von Glasow
Far Out Isn't Far Enough: The Tomi Ungerer Story,2012-10-15,0.0,0.0,0.0,Brad Bernstein
D-Day The Sixth of June,1956-05-29,0.0,0.0,0.0,Henry Koster
Direct from Brooklyn,1999-01-01,0.0,0.0,0.0,Adam Bernstein
Direct from Brooklyn,1999-01-01,0.0,0.0,0.0,John Flansburgh
The Autobiography of Miss Jane Pittman,1974-01-01,0.0,0.0,0.0,John Korty
The Strangler,1964-04-01,0.0,0.0,0.0,Burt Topper
You and Me,1971-10-25,0.0,0.0,0.0,Larisa Shepitko
Alexander: The Neva Battle,2008-05-01,0.0,0.0,0.0,Igor Kalenov
An Act of Murder,1948-12-05,0.0,0.0,0.0,Michael Gordon
Antboy,2013-09-07,0.0,0.0,0.0,Ask Hasselbalch
Antboy: Revenge of the Red Fury,2014-12-25,0.0,0.0,0.0,Ask Hasselbalch
Appleseed Alpha,2014-05-28,0.0,0.0,0.0,Shinji Aramaki
Generation Um...,2012-07-11,0.0,0.0,0.0,Mark Mann
Carry On... Up the Khyber,1968-11-28,0.0,0.0,0.0,Gerald Thomas
The Wise Guys,1965-10-22,0.0,0.0,0.0,Robert Enrico
Switch,2011-06-04,0.0,0.0,0.0,Frédéric Schoendoerffer
Six Days in June,2007-05-18,0.0,0.0,0.0,
Snake River Desperadoes,1951-05-30,0.0,0.0,0.0,Fred F. Sears
Bad Johnson,2014-05-02,0.0,0.0,0.0,Huck Botko
Campus Rhythm,1943-11-19,0.0,0.0,0.0,Arthur Dreifuss
Captain Blood,1960-10-05,0.0,0.0,0.0,André Hunebelle
The Inbetweeners 2,2014-08-06,0.0,0.0,0.0,Iain Morris
The Inbetweeners 2,2014-08-06,0.0,0.0,0.0,Damon Beesley
Jesse Stone: Thin Ice,2009-03-01,0.0,0.0,0.0,Robert Harmon
State Affairs,2009-11-25,0.0,0.0,0.0,Eric Valette
The First Man,2011-09-09,0.0,0.0,0.0,Gianni Amelio
Sarraounia,1986-07-01,0.0,0.0,0.0,Med Hondo
Buud Yam,1997-09-10,0.0,0.0,0.0,Gaston Kaboré
Captain Nemo and the Underwater City,1969-12-19,0.0,0.0,0.0,James Hill
Breaking Point,1976-06-02,0.0,0.0,0.0,Bob Clark
My Summer Story,1994-09-23,0.0,70.0,0.0,Bob Clark
Age of Tomorrow,2014-06-10,0.0,0.0,0.0,James Kondelik
Osaka Elegy,1936-05-28,0.0,0.0,0.0,Kenji Mizoguchi
The Wild Party,1975-03-01,0.0,0.0,0.0,James Ivory
The Phantom Stagecoach,1957-03-31,0.0,0.0,0.0,Ray Nazarro 
The Sacrament,2013-09-02,4000000.0,9221.0,0.00230525,Ti West
Make Your Move,2013-08-07,15.0,122.0,8.133333333333333,Duane Adler
Sin City: A Dame to Kill For,2014-08-20,65000000.0,39407616.0,0.6062710153846154,Robert Rodriguez
Sin City: A Dame to Kill For,2014-08-20,65000000.0,39407616.0,0.6062710153846154,Frank Miller
Authors Anonymous,2014-04-18,0.0,0.0,0.0,Ellie Kanner
The Last Blitzkrieg,1959-01-01,0.0,0.0,0.0,Arthur Dreifuss
How to Be a Man,2013-08-10,0.0,0.0,0.0,Chadd Harbold
Fingers at the Window,1942-04-22,0.0,0.0,0.0,Charles Lederer
If I Stay,2014-08-21,11000000.0,78874843.0,7.170440272727273,R.J. Cutler
WWE: The Rise & Fall of ECW,2004-11-16,0.0,0.0,0.0,Kevin Dunn
A Circle of Deception,1960-11-01,0.0,0.0,0.0,Jack Lee
The Message,1976-03-09,0.0,0.0,0.0,Moustapha Akkad
All the Way Home,1963-10-17,0.0,0.0,0.0,Alex Segal
All the Way Home,1981-12-21,0.0,0.0,0.0,Delbert Mann
The Man Who Couldn't Say No,1975-11-21,0.0,0.0,0.0,Risto Jarva
The Other F Word,2011-11-02,0.0,0.0,0.0,Andrea Blaugrund
A Message from Akira Kurosawa: For Beautiful Movies,2000-04-01,0.0,0.0,0.0,Hisao Kurosawa
The Lights of Ten Thousand Homes,1948-01-01,0.0,0.0,0.0,Fu Shen
The Canal,2014-10-10,0.0,0.0,0.0,Ivan Kavanagh
Night Moves,2014-04-23,0.0,0.0,0.0,Kelly Reichardt
The Split,1968-11-04,0.0,0.0,0.0,Gordon Flemyng
Foreign Letters,2012-04-22,0.0,0.0,0.0,Ela Thier
Boom!,1968-05-26,0.0,0.0,0.0,Joseph Losey
Avalon,2011-09-11,0.0,0.0,0.0,Axel Petersén
Bandido!,1956-09-01,0.0,0.0,0.0,Richard Fleischer
Barquero,1970-09-03,0.0,0.0,0.0,Gordon Douglas
Beslan: Three Days in September,2006-01-01,0.0,0.0,0.0,Joe Halderman
Proxy,2013-09-19,0.0,0.0,0.0,Zack Parker
The Effect of Love,2007-08-16,0.0,0.0,0.0,Eliseo Subiela
Boris Godunov,1986-10-14,0.0,0.0,0.0,Sergey Bondarchuk
Happy New Year,1973-04-13,0.0,0.0,0.0,Claude Lelouch
Are You Here,2013-09-07,0.0,0.0,0.0,Matthew Weiner
Alligator Eyes,1990-01-01,0.0,0.0,0.0,John Feldman
The Clown and The Kid,1961-12-27,0.0,0.0,0.0,Edward L. Cahn
Welcome to New York,2014-05-17,0.0,0.0,0.0,Abel Ferrara
"Two Days, One Night",2014-05-21,7000000.0,6860853.0,0.9801218571428572,Jean-Pierre Dardenne
"Two Days, One Night",2014-05-21,7000000.0,6860853.0,0.9801218571428572,Luc Dardenne
Kummeli V,2014-02-19,0.0,0.0,0.0,Aleksi Mäkelä
The Tunnel,1935-10-27,0.0,0.0,0.0,Maurice Elvey
Losers' Club,2011-03-23,0.0,0.0,0.0,Tolga Örnek
Lights Out,2013-12-01,0.0,0.0,0.0,David F. Sandberg
The Undertaker and His Pals,1966-07-01,0.0,0.0,0.0,T.L.P. Swicegood
2AM: The Smiling Man,2013-07-23,0.0,0.0,0.0,Michael Evans
How the Myth Was Made: A Study of Robert Flaherty's Man of Aran,1984-11-08,0.0,0.0,0.0,James B. Brown
How the Myth Was Made: A Study of Robert Flaherty's Man of Aran,1984-11-08,0.0,0.0,0.0,George C. Stoney
"I Love, You Love",1989-02-15,0.0,0.0,0.0,Dušan Hanák
"If Footmen Tire You, What Will Horses Do?",1971-01-01,0.0,0.0,0.0,Ron Ormond
The Space Movie,1980-11-17,0.0,0.0,0.0,Tony Palmer
Coherence,2013-09-19,0.0,102617.0,0.0,James Ward Byrkit
Just A Gigolo,1931-06-06,0.0,0.0,0.0,Jack Conway
Redwood Highway,2013-04-05,0.0,0.0,0.0,Gary Lundgren
The Scarlet Clue,1945-05-11,0.0,0.0,0.0,Phil Rosen
A Birder's Guide to Everything,2013-04-21,0.0,0.0,0.0,Rob Meyer
A Woman's Tale,1991-09-26,0.0,0.0,0.0,Paul Cox
Arsène Lupin Returns,1938-02-25,0.0,0.0,0.0,George Fitzmaurice
Beautiful,2008-02-14,0.0,0.0,0.0,Juhn Jai-hong
King's Faith,2013-04-26,0.0,0.0,0.0,Nicholas DiBella
Cantinflas,2014-08-29,0.0,0.0,0.0,Sebastian del Amo
The Pyramid,2014-12-04,6500000.0,13865435.0,2.133143846153846,Grégory Levasseur
Exists,2014-03-17,0.0,0.0,0.0,Eduardo Sánchez
Waiting for Armageddon,2009-01-01,0.0,0.0,0.0,David Heilbroner
Waiting for Armageddon,2009-01-01,0.0,0.0,0.0,Kate Davis
Waiting for Armageddon,2009-01-01,0.0,0.0,0.0,Franco Sacchi
Life of Crime,2013-09-14,12000000.0,265452.0,0.022121,Daniel Schechter
Cat Run 2,2014-08-19,0.0,0.0,0.0,John Stockwell
"As Above, So Below",2014-08-14,5000000.0,40100000.0,8.02,John Erick Dowdle
Hostile Witness,1968-11-01,0.0,0.0,0.0,Ray Milland
"Peace, Propaganda & the Promised Land",2005-01-28,0.0,0.0,0.0,Sut Jhally
Reel Bad Arabs: How Hollywood Vilifies a People,2006-01-01,0.0,0.0,0.0,
A Blast,2014-08-12,0.0,0.0,0.0,Syllas Tzoumerkas
Charlie Chan in the Secret Service,1944-02-14,0.0,0.0,0.0,Phil Rosen
The Living Ghost,1942-08-11,0.0,0.0,0.0,William Beaudine
Behind That Curtain,1929-06-28,0.0,0.0,0.0,Irving Cummings
Breakout,2007-01-18,0.0,0.0,0.0,Mike Eschmann
Bullet Scars,1942-03-07,0.0,0.0,0.0,D. Ross Lederman
Never Make It Home,2011-06-24,0.0,0.0,0.0,
The One I Love,2014-08-08,0.0,0.0,0.0,Charlie McDowell
Passenger Side,2009-10-28,0.0,0.0,0.0,Matt Bissonnette
Among Us,2011-11-10,0.0,0.0,0.0,Marco van Geffen
See You Next Tuesday,2013-10-11,0.0,0.0,0.0,Drew Tobia
Killing Us Softly 4: Advertising's Image Of Women,2010-01-01,0.0,0.0,0.0,Sut Jhally
No Logo: Taking Aim at the Brand Bullies,2003-07-01,0.0,0.0,0.0,Sut Jhally
Killing Us Softly 3: Advertising's Image of Women,1999-01-01,0.0,0.0,0.0,Sut Jhally
Headshot,2011-09-11,0.0,0.0,0.0,Pen-Ek Ratanaruang
El niño,2014-08-29,0.0,0.0,0.0,Daniel Monzón
Antisocial,2013-07-31,0.0,0.0,0.0,Cody Calahan
The Red Elvis,2007-02-13,0.0,0.0,0.0,Leopold Grün
The Codes of Gender,2010-10-13,0.0,0.0,0.0,Sut Jhally
The Guest,2014-09-17,5000000.0,2367161.0,0.4734322,Adam Wingard
Woodstock Diary,1994-08-14,0.0,0.0,0.0,Erez Laufer
Woodstock Diary,1994-08-14,0.0,0.0,0.0,Chris Hegedus
Woodstock Diary,1994-08-14,0.0,0.0,0.0,D.A. Pennebaker
Leprechaun: Origins,2014-08-22,0.0,0.0,0.0,Zach Lipovsky
To Be Takei,2014-08-22,0.0,0.0,0.0,Jennifer M. Kroot
Captive Heart: The James Mink Story,1996-04-14,0.0,0.0,0.0,Bruce Pittman
Angry Video Game Nerd: The Movie,2014-07-21,325927.0,0.0,0.0,James D. Rolfe
Angry Video Game Nerd: The Movie,2014-07-21,325927.0,0.0,0.0,Kevin Finn
A Guy and a Gal,1975-06-25,0.0,0.0,0.0,Lasse Hallström
Zaza,1938-12-29,0.0,0.0,0.0,George Cukor
The Long Ride Home,2003-03-27,3500000.0,0.0,0.0,Robert Marcarelli
The Holy Man,1965-05-06,0.0,0.0,0.0,Satyajit Ray
Bottled Up,2013-04-19,0.0,0.0,0.0,Enid Zentelis
The Beast Must Die,1974-04-01,0.0,0.0,0.0,Paul Annett
Vinyl,2000-08-01,0.0,0.0,0.0,Alan Zweig
Oklahoma Crude,1973-07-03,0.0,0.0,0.0,Stanley Kramer
The Pyx,1973-09-08,0.0,0.0,0.0,Harvey Hart
Nixon by Nixon: In His Own Words,2014-08-04,0.0,0.0,0.0,Peter W. Kunhardt
House of Women,1962-04-11,0.0,0.0,0.0,Walter Doniger
A Dangerous Profession,1949-12-10,0.0,0.0,0.0,Ted Tetzlaff
A Lady of Chance,1928-12-01,0.0,0.0,0.0,Robert Z. Leonard
Aaron Loves Angela,1975-12-25,0.0,0.0,0.0,Gordon Parks Jr.
Alamo Bay,1985-04-03,0.0,0.0,0.0,Louis Malle
Ann Carver's Profession,1933-06-09,0.0,0.0,0.0,Edward Buzzell
Beauty and the Boss,1932-04-09,0.0,0.0,0.0,Roy Del Ruth
2081,2009-05-29,0.0,0.0,0.0,Chandler Tuttle
Mi Amigo Hugo,2014-03-05,0.0,0.0,0.0,Oliver Stone
Två killar och en tjej,1983-03-25,0.0,0.0,0.0,Lasse Hallström
Slow Southern Steel,2011-10-20,0.0,0.0,0.0,David Lipke
Slow Southern Steel,2011-10-20,0.0,0.0,0.0,Chris Terry
Blazing Guns,1943-10-08,0.0,0.0,0.0,Robert Emmett Tansey
Boy of the Streets,1937-12-08,0.0,0.0,0.0,William Nigh
Cardinal Richelieu,1935-04-18,0.0,0.0,0.0,Rowland V. Lee
Care Bears To the Rescue,2010-04-03,0.0,0.0,0.0,Davis Doi
Care Bears To the Rescue,2010-04-03,0.0,0.0,0.0,Larry Houston
The Sell Out,1976-05-01,0.0,0.0,0.0,Peter Collinson
The Little Norse Prince,1968-07-24,0.0,0.0,0.0,Isao Takahata
Anna,1994-02-16,0.0,0.0,0.0,Nikita Mikhalkov
"Things I Like, Things I Don't Like",1989-01-01,0.0,0.0,0.0,Jean-Pierre Jeunet
Return to Homs,2013-11-20,0.0,0.0,0.0,Talal Derki
Before I Go to Sleep,2014-09-03,22000000.0,15447154.0,0.7021433636363636,Rowan Joffe
Pay 2 Play: Democracy's High Stakes,2014-09-05,0.0,0.0,0.0,John Wellington Ennis
The New Rulers of the World,2001-07-18,0.0,0.0,0.0,John Pilger
Atlas Shrugged Part III: Who is John Galt?,2014-09-12,5000000.0,846704.0,0.1693408,James Manera
The Great King,1942-03-02,0.0,0.0,0.0,Veit Harlan
Career,1959-10-08,0.0,0.0,0.0,Joseph Anthony
Pride,2014-09-12,0.0,7523634.0,0.0,Matthew Warchus
Into the Storm,2014-08-06,50000000.0,160602194.0,3.21204388,Steven Quale
The Calling,2014-08-05,0.0,0.0,0.0,Jason Stone
Aftermath,2012-08-24,0.0,0.0,0.0,Peter Engert
Third Person,2013-09-09,28000000.0,1749201.0,0.0624714642857142,Paul Haggis
Honeymoon,2014-09-12,1000000.0,9318.0,0.009318,Leigh Janiak
God's Pocket,2014-05-09,0.0,169976.0,0.0,John Slattery
Tennessee Johnson,1942-12-01,0.0,0.0,0.0,William Dieterle
The Drop,2014-09-12,12600000.0,19054534.0,1.5122646031746032,Michaël R. Roskam
The Motel Life,2012-11-16,0.0,0.0,0.0,Gabe Polsky
The Motel Life,2012-11-16,0.0,0.0,0.0,Alan Polsky
Pharaoh's Curse,1957-02-01,0.0,0.0,0.0,Lee Sholem
"20,000 Days on Earth",2014-07-05,0.0,0.0,0.0,Iain Forsyth
"20,000 Days on Earth",2014-07-05,0.0,0.0,0.0,Jane Pollard
Captivated: The Trials of Pamela Smart,2014-01-17,0.0,0.0,0.0,Jeremiah Zagar
A Good Job: Stories of the FDNY,2014-09-08,600000.0,0.0,0.0,Liz Garbus
Cheech & Chong's Animated Movie,2013-04-18,0.0,0.0,0.0,Eric D. Chambers
Cheech & Chong's Animated Movie,2013-04-18,0.0,0.0,0.0,Branden Chambers
The Skeleton Twins,2014-01-18,0.0,5284309.0,0.0,Craig Johnson
Saint Seiya: Legend of Sanctuary,2014-06-21,0.0,0.0,0.0,Keiichi Sato
Where The Dead Go to Die,2012-02-01,0.0,0.0,0.0,Jimmy ScreamerClauz
Bambi Meets Godzilla,1969-01-01,0.0,0.0,0.0,Marv Newland
A Return to Salem's Lot,1987-05-01,12000000.0,0.0,0.0,Larry Cohen
Advance To The Rear,1964-06-10,0.0,0.0,0.0,George Marshall
Camel Spiders,2011-03-04,500000.0,0.0,0.0,Jim Wynorski
Carnegie Hall,1947-02-28,0.0,0.0,0.0,Edgar G. Ulmer
Very Ordinary Couple,2013-03-21,0.0,0.0,0.0,No Deok
Dim Sum: A Little Bit of Heart,1985-08-09,0.0,0.0,0.0,Wayne Wang
Newsfront,1978-07-29,0.0,0.0,0.0,Phillip Noyce
Beautiful Losers,2008-04-01,0.0,56386.0,0.0,Joshua Leonard
Beautiful Losers,2008-04-01,0.0,56386.0,0.0,Aaron Rose
Bullies,1986-08-29,0.0,0.0,0.0,Paul Lynch
"20,000 Leagues Under the Sea",1997-03-23,0.0,0.0,0.0,Michael Anderson
Carry On Spying,1964-06-01,0.0,0.0,0.0,Gerald Thomas
Carson City,1952-06-13,0.0,0.0,0.0,André De Toth
Cast a Dark Shadow,1955-09-20,0.0,0.0,0.0,Lewis Gilbert
Castle in the Desert,1942-02-02,0.0,0.0,0.0,Harry Lachman
Aftermath: Population Zero,2008-03-09,0.0,0.0,0.0,
Grassroots,2012-06-22,0.0,0.0,0.0,Stephen Gyllenhaal
The Groundstar Conspiracy,1972-06-12,0.0,0.0,0.0,Lamont Johnson
Tattoo Nation,2013-04-04,0.0,0.0,0.0,Eric Schwartz
The Shamrock Handicap,1926-05-02,0.0,0.0,0.0,John Ford
American Dreams in China,2013-05-18,0.0,88000000.0,0.0,Peter Chan
The Naked Face,1984-06-01,0.0,0.0,0.0,Bryan Forbes
The Maze Runner,2014-09-10,34000000.0,348319861.0,10.244701794117647,Wes Ball
No Good Deed,2014-09-10,13200000.0,53830415.0,4.078061742424242,Sam Miller
Camp X-Ray,2014-10-17,1000000.0,59744.0,0.059744,Peter Sattler
Hori Smoku Sailor Jerry,2008-03-03,0.0,0.0,0.0,Erich Weiss
Men Without Women,1930-02-08,0.0,0.0,0.0,John Ford
Below Sea Level,2008-08-31,0.0,0.0,0.0,Gianfranco Rosi
Power and Terror: Noam Chomsky in Our Times,2002-11-22,0.0,0.0,0.0,John Junkerman
Noam Chomsky: Distorted Morality,2003-01-01,0.0,0.0,0.0,John Junkerman
A Beast at Bay,1912-05-26,0.0,0.0,0.0,D.W. Griffith
Target,2011-06-26,0.0,73000.0,0.0,Александр Зельдович
Castle on the Hudson,1940-02-17,0.0,0.0,0.0,Anatole Litvak
Catacombs,1988-05-14,0.0,0.0,0.0,David Schmoeller
Marilena de la P7,2006-02-15,0.0,0.0,0.0,Cristian Nemescu
"Uncle Marin, the Billionaire",1979-02-05,0.0,0.0,0.0,Sergiu Nicolaescu
The Obama Deception,2009-03-15,0.0,0.0,0.0,Alex Jones
Homevideo,2011-08-18,0.0,0.0,0.0,Kilian Riedhof
Aladin,2008-08-12,0.0,0.0,0.0,Chinami Namba
Aladin,2008-08-12,0.0,0.0,0.0,Masakazu Higuchi
Sharknado 2: The Second One,2014-07-30,0.0,0.0,0.0,Anthony C. Ferrante
The Riot Club,2014-09-19,0.0,2146041.0,0.0,Lone Scherfig
A Walk Among the Tombstones,2014-09-18,28000000.0,53181600.0,1.8993428571428568,Scott Frank
The Galapagos Affair: Satan Came to Eden,2014-04-03,0.0,0.0,0.0,Daniel Geller
The Galapagos Affair: Satan Came to Eden,2014-04-03,0.0,0.0,0.0,Dayna Goldfine
My Old Lady,2014-09-09,5000000.0,7527232.0,1.5054464,Israel Horovitz
Thomasine & Bushrod,1974-04-10,0.0,0.0,0.0,Gordon Parks Jr.
1971,2014-04-18,0.0,0.0,0.0,Johanna Hamilton
The Other One,2014-04-04,0.0,0.0,0.0,Josef Steiff
Affluenza,2014-07-11,0.0,0.0,0.0,Kevin Asch
700 Sundays,2014-04-19,0.0,0.0,0.0,Des McAnuff
Laggies,2014-09-25,0.0,1066981.0,0.0,Lynn Shelton
The Confession,1970-04-29,0.0,0.0,0.0,Costa-Gavras
A Well Spent Life,1971-01-01,0.0,0.0,0.0,Skip Gerson
A Well Spent Life,1971-01-01,0.0,0.0,0.0,Les Blank
Hot Pepper,1973-11-22,0.0,0.0,0.0,Les Blank
Bethlehem,2013-09-01,0.0,0.0,0.0,Yuval Adler
God Help the Girl,2014-08-22,0.0,0.0,0.0,Stuart Murdoch
Misconception,2014-04-21,0.0,0.0,0.0,Jessica Yu
The Last Season,2014-04-25,0.0,0.0,0.0,Sara Dosa
Cause for Alarm,1951-03-30,0.0,0.0,0.0,Tay Garnett
What We Did on Our Holiday,2014-09-26,0.0,1289998.0,0.0,Guy Jenkin
What We Did on Our Holiday,2014-09-26,0.0,1289998.0,0.0,Andy Hamilton
Fall of the Republic: The Presidency of Barack H. Obama,2009-10-21,200000.0,0.0,0.0,Alex Jones
Kiev Frescoes,1966-05-09,0.0,0.0,0.0,Sergei Parajanov
The Severed Heads,1957-05-01,0.0,0.0,0.0,Alejandro Jodorowsky
The Severed Heads,1957-05-01,0.0,0.0,0.0,Saul Gilbert
The Severed Heads,1957-05-01,0.0,0.0,0.0,Ruth Michelly
Dead Within,2014-08-23,0.0,0.0,0.0,Ben Wagner
Free Range/Ballad on Approving of the World,2013-09-19,0.0,0.0,0.0,Veiko Õunpuu
Force Majeure,2014-08-15,0.0,1359497.0,0.0,Ruben Östlund
Heavyweights,2007-01-18,0.0,0.0,0.0,Marcus H. Rosenmüller
Beste Zeit,2008-01-31,0.0,0.0,0.0,Marcus H. Rosenmüller
Räuber Kneißl,2008-08-21,0.0,0.0,0.0,Marcus H. Rosenmüller
The Pearl Color,2009-01-08,0.0,0.0,0.0,Marcus H. Rosenmüller
My Life in Orange,2011-08-18,0.0,0.0,0.0,Marcus H. Rosenmüller
Wer's glaubt wird selig,2012-08-16,0.0,0.0,0.0,Marcus H. Rosenmüller
Brother's War,2009-05-26,0.0,0.0,0.0,Jerry Buteyn
A Soldier's Tale,1988-06-16,0.0,0.0,0.0,Larry Parr
The Lonely Villa,1909-06-10,0.0,0.0,0.0,D.W. Griffith
Spasmo,1974-02-16,0.0,0.0,0.0,Umberto Lenzi
The Musketeers of Pig Alley,1912-10-31,0.0,0.0,0.0,D.W. Griffith
CBGB,2013-10-11,5000000.0,40400.0,0.00808,Randall Miller
Cement,2000-04-03,0.0,0.0,0.0,Adrian Pasdar
Centennial,1978-10-01,0.0,0.0,0.0,Harry Falk
Centennial,1978-10-01,0.0,0.0,0.0,Bernard McEveety
Centennial,1978-10-01,0.0,0.0,0.0,Paul Krasny
Centennial,1978-10-01,0.0,0.0,0.0,Virgil W. Vogel
The Homesman,2014-05-18,16000000.0,3442853.0,0.2151783125,Tommy Lee Jones
Center Stage,1991-11-29,0.0,0.0,0.0,Stanley Kwan
Cesar Chavez,2014-03-28,10000000.0,0.0,0.0,Diego Luna
Chad Hanna,1940-12-25,0.0,0.0,0.0,Henry King
Chain Lightning,1950-02-18,0.0,0.0,0.0,Stuart Heisler
An Average Little Man,1977-03-17,0.0,0.0,0.0,Mario Monicelli
When Eight Bells Toll,1971-03-09,0.0,0.0,0.0,Etienne Périer
Trailer Park Boys: Don't Legalize It,2014-04-18,0.0,0.0,0.0,Mike Clattenburg
The Uncertainty Principle,2002-05-17,0.0,0.0,0.0,Manoel de Oliveira
Monkey's Teeth,1960-01-01,0.0,0.0,0.0,René Laloux
Dead Times,1964-12-01,0.0,0.0,0.0,René Laloux
The World of Kanako,2014-07-04,0.0,0.0,0.0,Tetsuya Nakashima
The November Man,2014-08-27,15000000.0,32556119.0,2.1704079333333333,Roger Donaldson
My Girlfriend Is an Agent,2009-04-04,0.0,0.0,0.0,Shin Tae-Ra
The Night They Raided Minsky's,1968-12-22,0.0,0.0,0.0,William Friedkin
Cold Turkey,1971-02-19,0.0,11000000.0,0.0,Norman Lear
White Bird in a Blizzard,2014-08-14,0.0,33821.0,0.0,Gregg Araki
The Snails,1966-05-31,0.0,0.0,0.0,René Laloux
Helter Skelter,1976-04-01,0.0,0.0,0.0,Tom Gries
Chain of Command,1994-01-01,0.0,0.0,0.0,David Worth
"Electric Boogaloo: The Wild, Untold Story of Cannon Films",2014-10-06,0.0,0.0,0.0,Mark Hartley
The Occupants,2014-01-13,0.0,0.0,0.0,Todd Alcott
Not Cool,2014-09-23,0.0,0.0,0.0,Shane Dawson
Who Am I,2014-09-25,0.0,0.0,0.0,Baran bo Odar
Wer,2013-11-16,0.0,0.0,0.0,William Brent Bell
"First Case, Second Case",1979-01-01,0.0,0.0,0.0,Abbas Kiarostami
Gang Tapes,2001-01-01,0.0,0.0,0.0,Adam Ripp
Corpo celeste,2011-05-20,0.0,0.0,0.0,Alice Rohrwacher
When Animals Dream,2014-06-12,3000000.0,0.0,0.0,Jonas Alexander Arnby
The Boxtrolls,2014-09-10,60000000.0,108255770.0,1.8042628333333333,Anthony Stacchi
The Boxtrolls,2014-09-10,60000000.0,108255770.0,1.8042628333333333,Graham Annable
The Tale of the Princess Kaguya,2013-11-23,49300000.0,24186232.0,0.4905929411764705,Isao Takahata
Forbidden City Cop,1996-02-16,0.0,0.0,0.0,Stephen Chow
Forbidden City Cop,1996-02-16,0.0,0.0,0.0,Vincent Kok
The Girl on the Train,2014-07-03,0.0,0.0,0.0,Larry Brand
Gore Vidal: The United States of Amnesia,2013-08-04,0.0,0.0,0.0,Nicholas D. Wrathall
Double Play: James Benning and Richard Linklater,2013-09-03,0.0,0.0,0.0,Gabe Klinger
Looking for Maria Sanchez,2013-06-14,0.0,0.0,0.0,Bruno Irizarry
A Bullet for Joey,1955-04-15,0.0,0.0,0.0,Lewis Allen
A Girl in Every Port,1928-02-26,0.0,0.0,0.0,Howard Hawks
A Girl in Every Port,1952-02-13,0.0,0.0,0.0,Chester Erskine
Africa: Texas Style!,1967-05-01,0.0,0.0,0.0,Andrew Marton
How Wang-Fo Was Saved,1987-01-01,0.0,0.0,0.0,René Laloux
The Captive,1988-01-01,0.0,0.0,0.0,René Laloux
The Captive,1988-01-01,0.0,0.0,0.0,Philippe Caza
Glumov's Diary,1923-01-01,0.0,0.0,0.0,Sergei M. Eisenstein
Nine Lives,1957-11-11,0.0,0.0,0.0,Arne Skouen
The Chasers,1959-08-24,0.0,0.0,0.0,Erik Løchen
The Bridal Party in Hardanger,1926-12-26,0.0,0.0,0.0,Rasmus Breistein
The Empty Hours,2013-10-24,0.0,0.0,0.0,Aarón Fernández Lesur
This Is Where I Leave You,2014-09-10,19800000.0,41296320.0,2.085672727272727,Shawn Levy
The 50 Worst Movies Ever Made,2004-07-13,0.0,0.0,0.0,Brandon Christopher
MURPH: The Protector,2013-03-22,0.0,0.0,0.0,Scott Mactavish
Alice,2005-05-16,0.0,0.0,0.0,Marco Martins
Hur som helst är han jävligt död,2000-08-31,0.0,0.0,0.0,Kjell Sundvall
Barbary Coast Gent,1944-09-01,0.0,0.0,0.0,Roy Del Ruth
Angel's Egg,1985-12-22,0.0,0.0,0.0,Mamoru Oshii
"Park Avenue: Money, Power & The American Dream",2012-01-01,0.0,0.0,0.0,Alex Gibney
The Koumiko Mystery,1965-10-09,0.0,0.0,0.0,Chris Marker
Junkopia,1981-01-01,0.0,0.0,0.0,Frank Simeone
Junkopia,1981-01-01,0.0,0.0,0.0,John Chapman
Junkopia,1981-01-01,0.0,0.0,0.0,Chris Marker
The Look of Silence,2014-08-30,0.0,332710.0,0.0,Joshua Oppenheimer
The Abdication,1974-10-03,0.0,0.0,0.0,Anthony Harvey
51,2011-02-26,1000000.0,0.0,0.0,Jason Connery
The Case of the Grinning Cat,2004-12-05,0.0,0.0,0.0,Chris Marker
Cabin Fever: Patient Zero,2014-02-05,0.0,0.0,0.0,Kaare Andrews
